ILS,LANDKREIS,GEMEINDE,ORTSTEIL,lat,lon,Örtlich zust. Bergwacht,Einsatzleitbereich,,,Örtl. zust Bereitschaft:,Einsatzleitbereich,
ILS Passau,Passau Land,Aldersbach,Hütter - Aldersbach,48.62361, 13.05737,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Karglöd - Aldersbach,48.58764, 13.11911,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Kramersepp - Aldersbach,48.61849, 13.06247,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Kriestorf - Aldersbach,48.60900, 13.04323,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Maierhof - Aldersbach,48.61400, 13.09432,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Meiering - Aldersbach,48.61954, 13.09520,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Moos - Aldersbach,48.59023, 13.00672,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Neustift - Aldersbach,48.62406, 13.07827,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Niederöd - Aldersbach,48.62018, 13.06935,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Ölat - Aldersbach,48.59133, 13.10298,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Pörndorf - Aldersbach,48.59546, 13.00190,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Reit - Aldersbach,48.58688, 12.99363,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Reuth - Aldersbach,48.61762, 13.05612,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Röslöd - Aldersbach,48.62236, 13.02389,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Sankt Peter - Aldersbach,48.59151, 13.08162,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Schwaig - Aldersbach,48.58748, 13.06601,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Schwarzholz - Aldersbach,48.58608, 13.05463,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Seier - Aldersbach,48.62485, 13.11196,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Stocköd - Aldersbach,48.58132, 13.11130,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Uttigkofen - Aldersbach,48.58132, 13.03128,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Vogler - Aldersbach,48.61189, 13.10117,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Walchsing - Aldersbach,48.60902, 13.07429,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Weidfeld - Aldersbach,48.60241, 13.06402,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Weng - Aldersbach,48.59592, 13.05321,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Wetzstein - Aldersbach,48.62166, 13.05163,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Aldersbach,Wifling - Aldersbach,,,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Aichmühle - Bad Füssing,48.34845, 13.33479,Passau / Haidmühle,Unterer Wald
